"UID","Timestamp","results","cause","deck","opponent","level","game_type"
99391394686173184,2021-08-17 14:55:12.000,0,Unknown,Aerial Domination,Unknown,Unknown,Historic Ranked
99391394686173185,2021-08-17 14:55:43.000,0,Unknown,Aerial Domination,Unknown,Unknown,Historic Ranked
99391394686173186,2021-08-17 14:55:45.000,0,Unknown,Aerial Domination,Unknown,Unknown,Historic Ranked
99391394686173187,2021-08-17 14:56:39.000,1,Unknown,Aerial Domination,Unknown,Unknown,Historic Ranked
99391394686173188,2021-08-17 14:56:40.000,1,Unknown,Aerial Domination,Unknown,Unknown,Historic Ranked
99391394686173189,2021-08-17 14:56:41.000,1,Unknown,Aerial Domination,Unknown,Unknown,Historic Ranked
99391394686173190,2021-08-17 14:56:42.000,1,Unknown,Aerial Domination,Unknown,Unknown,Historic Ranked
99391394686173191,2021-08-17 14:56:43.000,1,Unknown,Aerial Domination,Unknown,Unknown,Historic Ranked
99391394686173192,2021-08-17 14:56:44.000,1,Unknown,Aerial Domination,Unknown,Unknown,Historic Ranked
99391394686173193,2021-08-17 14:56:45.000,1,Unknown,Aerial Domination,Unknown,Unknown,Historic Ranked
99391394686173194,2021-08-17 14:57:38.000,1,Unknown,Azure Skies,Unknown,Unknown,Historic Ranked
99391394686173195,2021-08-17 14:57:46.000,0,Unknown,Azure Skies,Unknown,Unknown,Historic Ranked
99391394686173196,2021-08-17 14:57:47.000,0,Unknown,Azure Skies,Unknown,Unknown,Historic Ranked
99391394686173197,2021-08-17 14:57:48.000,0,Unknown,Azure Skies,Unknown,Unknown,Historic Ranked
99391394686173198,2021-08-17 14:58:39.000,0,Unknown,Company of Knights,Unknown,Unknown,Historic Ranked
99391394686173199,2021-08-17 14:58:40.000,0,Unknown,Company of Knights,Unknown,Unknown,Historic Ranked
99391394686173200,2021-08-17 14:58:41.000,0,Unknown,Company of Knights,Unknown,Unknown,Historic Ranked
99391394686173201,2021-08-17 14:58:42.000,0,Unknown,Company of Knights,Unknown,Unknown,Historic Ranked
99391394686173202,2021-08-17 14:58:43.000,0,Unknown,Company of Knights,Unknown,Unknown,Historic Ranked
99391394686173203,2021-08-17 14:58:44.000,0,Unknown,Company of Knights,Unknown,Unknown,Historic Ranked
99391394686173204,2021-08-17 14:58:52.000,1,Unknown,Company of Knights,Unknown,Unknown,Historic Ranked
99391394686173205,2021-08-17 14:58:53.000,1,Unknown,Company of Knights,Unknown,Unknown,Historic Ranked
99391394686173206,2021-08-17 14:58:54.000,1,Unknown,Company of Knights,Unknown,Unknown,Historic Ranked
99391394686173207,2021-08-17 14:58:55.000,1,Unknown,Company of Knights,Unknown,Unknown,Historic Ranked
99391394686173208,2021-08-17 15:09:21.000,1,Unknown,Fire Water,Unknown,Unknown,Historic Ranked
99391394686173209,2021-08-17 15:10:20.000,1,Unknown,Forest's Might,Unknown,Unknown,Historic Ranked
99391394686173210,2021-08-17 15:10:27.000,0,Unknown,Forest's Might,Unknown,Unknown,Historic Ranked
99391394686173211,2021-08-17 15:12:30.000,0,Unknown,Goblins Everywhere,Unknown,Unknown,Historic Ranked
99391394686173212,2021-08-17 15:12:31.000,0,Unknown,Goblins Everywhere,Unknown,Unknown,Historic Ranked
99391394686173213,2021-08-17 15:12:32.000,0,Unknown,Goblins Everywhere,Unknown,Unknown,Historic Ranked
99391394686173214,2021-08-17 15:12:33.000,0,Unknown,Goblins Everywhere,Unknown,Unknown,Historic Ranked
99391394686173215,2021-08-17 15:12:41.000,1,Unknown,Goblins Everywhere,Unknown,Unknown,Historic Ranked
99391394686173216,2021-08-17 15:12:42.000,1,Unknown,Goblins Everywhere,Unknown,Unknown,Historic Ranked
99391394686173217,2021-08-17 15:12:43.000,1,Unknown,Goblins Everywhere,Unknown,Unknown,Historic Ranked
99391394686173218,2021-08-17 15:12:44.000,1,Unknown,Goblins Everywhere,Unknown,Unknown,Historic Ranked
99391394686173219,2021-08-17 15:12:45.000,1,Unknown,Goblins Everywhere,Unknown,Unknown,Historic Ranked
99391394686173220,2021-08-17 15:12:46.000,1,Unknown,Goblins Everywhere,Unknown,Unknown,Historic Ranked
99391394686173221,2021-08-17 15:13:27.000,1,Unknown,Life Skills,Unknown,Unknown,Historic Ranked
99391394686173222,2021-08-17 15:14:05.000,1,Unknown,Out for Blood,Unknown,Unknown,Historic Ranked
99391394686173223,2021-08-17 15:14:06.000,1,Unknown,Out for Blood,Unknown,Unknown,Historic Ranked
99391394686173224,2021-08-17 15:14:07.000,1,Unknown,Out for Blood,Unknown,Unknown,Historic Ranked
99391394686173225,2021-08-17 15:14:08.000,1,Unknown,Out for Blood,Unknown,Unknown,Historic Ranked
99391394686173226,2021-08-17 15:14:09.000,1,Unknown,Out for Blood,Unknown,Unknown,Historic Ranked
99391394686173227,2021-08-17 15:14:15.000,0,Unknown,Out for Blood,Unknown,Unknown,Historic Ranked
99391394686173228,2021-08-17 15:14:16.000,0,Unknown,Out for Blood,Unknown,Unknown,Historic Ranked
99391394686173229,2021-08-17 15:14:17.000,0,Unknown,Out for Blood,Unknown,Unknown,Historic Ranked
99391394686173230,2021-08-17 15:14:18.000,0,Unknown,Out for Blood,Unknown,Unknown,Historic Ranked
99391394686173231,2021-08-17 15:14:19.000,0,Unknown,Out for Blood,Unknown,Unknown,Historic Ranked
99391394686173232,2021-08-17 15:15:09.000,0,Unknown,Starry-Eyed,Unknown,Unknown,Historic Ranked
99391394686173233,2021-08-17 15:15:09.000,0,Unknown,Starry-Eyed,Unknown,Unknown,Historic Ranked
99391394686173234,2021-08-17 15:15:10.000,0,Unknown,Starry-Eyed,Unknown,Unknown,Historic Ranked
99391394686173235,2021-08-17 15:15:16.000,1,Unknown,Starry-Eyed,Unknown,Unknown,Historic Ranked
99391394686173236,2021-08-17 15:15:17.000,1,Unknown,Starry-Eyed,Unknown,Unknown,Historic Ranked
99391394686173237,2021-08-17 15:16:23.000,1,Unknown,Stomp Stomp,Unknown,Unknown,Historic Ranked
99391394686173238,2021-08-17 15:16:24.000,1,Unknown,Stomp Stomp,Unknown,Unknown,Historic Ranked
99391394686173239,2021-08-17 15:16:25.000,1,Unknown,Stomp Stomp,Unknown,Unknown,Historic Ranked
99391394686173240,2021-08-17 15:16:26.000,1,Unknown,Stomp Stomp,Unknown,Unknown,Historic Ranked
99391394686173241,2021-08-17 15:16:33.000,0,Unknown,Stomp Stomp,Unknown,Unknown,Historic Ranked
99391394686173242,2021-08-17 15:16:34.000,0,Unknown,Stomp Stomp,Unknown,Unknown,Historic Ranked
99391394686173243,2021-08-17 15:16:35.000,0,Unknown,Stomp Stomp,Unknown,Unknown,Historic Ranked
99391394686173244,2021-08-17 15:17:06.000,1,Unknown,Zendikar,Unknown,Unknown,Historic Ranked
99391394686173245,2021-08-17 20:24:43.000,1,Opponent caused all cards in hand to be discarded.,Stomp Stomp,Unknown,Unknown,Historic Ranked
99391394686173246,2021-08-17 20:25:19.000,1,Opponent destroyed creatures with spells.,Stomp Stomp,Unknown,Unknown,Historic Ranked
99391394686173247,2021-08-17 20:30:20.000,1,No Green Mana.,Stomp Stomp,Unknown,Unknown,Historic Ranked
99391394686173248,2021-08-17 20:54:28.000,1,Outplayed.,Starry-Eyed,Unknown,Unknown,Historic Ranked
99391394686173249,2021-08-17 20:54:43.000,0,Won.,Starry-Eyed,Unknown,Unknown,Historic Ranked
99392028848160768,2021-08-18 12:16:46.000,0,Won.,Starry-Eyed,Unknown,Unknown,Historic Ranked
99392028848160769,2021-08-18 12:16:47.000,0,Won.,Starry-Eyed,Unknown,Unknown,Historic Ranked
99392028848160770,2021-08-18 12:17:05.000,1,"Slow start, too much mana.",Starry-Eyed,Unknown,Unknown,Historic Ranked
99392028848160771,2021-08-18 12:35:41.000,1,Opponent had too many spells.,Azure Skies,Unknown,Unknown,Historic Ranked
99392028848160772,2021-08-18 12:36:05.000,1,Opponent had replicating 4/4 flyers.,Azure Skies,Unknown,Unknown,Historic Ranked
99392028848160773,2021-08-18 16:32:01.000,1,Opponent had mostly shrines.,Azure Skies,Unknown,Unknown,Historic Ranked
99392028848160774,2021-08-18 16:32:18.000,1,Too much mana.,Azure Skies,Unknown,Unknown,Historic Ranked
99392028848160775,2021-08-18 16:32:33.000,0,Won.,Azure Skies,Unknown,Unknown,Historic Ranked
99392028848160776,2021-08-18 16:32:35.000,0,Won.,Azure Skies,Unknown,Unknown,Historic Ranked
99392028848160777,2021-08-19 12:12:31.000,0,Opponent quit.,White Flame,Unknown,Unknown,Historic Ranked
99392028848160778,2021-08-19 12:12:43.000,0,Won.,White Flame,Unknown,Unknown,Historic Ranked
99392028848160779,2021-08-19 12:12:46.000,0,Won.,White Flame,Unknown,Unknown,Historic Ranked
99392028848160780,2021-08-19 12:12:47.000,0,Won.,White Flame,Unknown,Unknown,Historic Ranked
99392028848160781,2021-08-19 13:42:25.000,0,Won.,White Flame,Unknown,Unknown,Historic Ranked
99392028848160782,2021-08-19 13:42:40.000,1,Outplayed.,White Flame,Unknown,Unknown,Historic Ranked
99392028848160783,2021-08-19 15:20:37.000,1,Slow Start.,White Flame,Unknown,Unknown,Historic Ranked
99392028848160784,2021-08-19 15:20:38.000,1,Slow Start.,White Flame,Unknown,Unknown,Historic Ranked
99392028848160785,2021-08-19 15:20:57.000,1,No White Mana.,White Flame,Unknown,Unknown,Historic Ranked
99392028848160786,2021-08-19 15:21:12.000,0,Won.,White Flame,Unknown,Unknown,Historic Ranked
99392028848160787,2021-08-19 15:47:19.000,0,Won.,Forest's Might,Unknown,Unknown,Historic Ranked
99392028848160788,2021-08-19 15:47:20.000,0,Won.,Forest's Might,Unknown,Unknown,Historic Ranked
99392028848160789,2021-08-19 15:47:21.000,0,Won.,Forest's Might,Unknown,Unknown,Historic Ranked
99392028848160790,2021-08-19 15:47:41.000,1,No Creatures.,Forest's Might,Unknown,Unknown,Historic Ranked
99392028848160791,2021-08-19 22:42:10.000,1,Outplayed.,Forest's Might,Unknown,Unknown,Historic Ranked
99392028848160792,2021-08-19 22:42:25.000,0,Won.,Forest's Might,Unknown,Unknown,Historic Ranked
99392028848160793,2021-08-19 22:42:29.000,0,Won.,Forest's Might,Unknown,Unknown,Historic Ranked
99395115788795904,2021-08-20 11:17:10.000,1,Slow start.,Zendikar,Unknown,Unknown,Historic Ranked
99395115788795905,2021-08-20 11:17:24.000,1,Outplayed.,Zendikar,Unknown,Unknown,Historic Ranked
99395115788795906,2021-08-20 11:17:38.000,1,Deck stalled.,Zendikar,Unknown,Unknown,Historic Ranked
99395115788795907,2021-08-20 11:17:58.000,0,Won.,Zendikar,Unknown,Unknown,Historic Ranked
99395115788795908,2021-08-20 11:17:59.000,0,Won.,Zendikar,Unknown,Unknown,Historic Ranked
99395115788795910,2021-08-20 13:19:32.000,1,Outplayed.,Forest's Might,Unknown,Unknown,Historic Ranked
99395115788795911,2021-08-20 13:34:26.000,1,"Boring game, opponent played only spells.",Zendikar,Unknown,Unknown,Historic Ranked
99395115788795912,2021-08-20 13:34:43.000,1,Slow Start.,Zendikar,Unknown,Unknown,Historic Ranked
99395115788795913,2021-08-20 13:35:00.000,0,Won.,Zendikar,Unknown,Unknown,Historic Ranked
99395115788795914,2021-08-20 16:29:45.000,1,"Opponent had bigger creatures, faster.",Zendikar,Unknown,Unknown,Historic Ranked
99395115788795915,2021-08-20 16:45:06.000,0,Won.,Life Skills,Unknown,Unknown,Historic Ranked
99395115788795916,2021-08-20 16:45:07.000,0,Won.,Life Skills,Unknown,Unknown,Historic Ranked
99395115788795919,2021-08-20 22:56:06.000,1,Opponent had too many enchantments.,Life Skills,Unknown,Unknown,Historic Ranked
99395115788795920,2021-08-20 22:56:22.000,0,Won.,Life Skills,Unknown,Unknown,Historic Ranked
99397004299337728,2021-08-21 14:01:13.000,1,Slow start.,Life Skills,Unknown,Unknown,Historic Ranked
99397004299337729,2021-08-21 14:01:32.000,0,Won.,Life Skills,Unknown,Unknown,Historic Ranked
99397004299337730,2021-08-21 14:01:33.000,0,Won.,Life Skills,Unknown,Unknown,Historic Ranked
99397004299337731,2021-08-21 14:01:33.000,0,Won.,Life Skills,Unknown,Unknown,Historic Ranked
99397004299337732,2021-08-21 14:07:28.000,1,Opponent had bigger creatures.,Life Skills,Unknown,Unknown,Historic Ranked
99397004299337733,2021-08-21 16:51:35.000,1,Opponent had bigger creatures and deathtouch.,Fire Water,Unknown,Unknown,Historic Ranked
99397004299337734,2021-08-21 16:52:09.000,1,Opponent had auto attack cards.,Fire Water,Unknown,Unknown,Historic Ranked
99397004299337735,2021-08-21 16:52:29.000,1,Opponent killed all my creatures.,Fire Water,Unknown,Unknown,Historic Ranked
99397004299337736,2021-08-21 16:52:40.000,1,Too much mana.,Fire Water,Unknown,Unknown,Historic Ranked
99397004299337737,2021-08-21 19:44:48.000,0,won,Fire Water,Unknown,Unknown,Historic Ranked
99397004299337738,2021-08-21 19:45:27.000,1,bad cards,Fire Water,Unknown,Unknown,Historic Ranked
99397004299337739,2021-08-21 19:45:42.000,1,bad cards,Fire Water,Unknown,Unknown,Historic Ranked
99398732285476864,2021-08-22 16:33:32.000,0,Large creatures,Large and in Charge,Unknown,Unknown,Historic Ranked
99398732285476865,2021-08-22 16:33:59.000,1,Creatures destroyed by abilities and spells,Large and in Charge,Unknown,Unknown,Historic Ranked
99398732285476866,2021-08-22 16:34:21.000,0,Large creatures,Large and in Charge,Unknown,Unknown,Historic Ranked
99398732285476867,2021-08-22 21:38:48.000,1,Opponent destroyed creatures with spells.,Large and in Charge,Unknown,Unknown,Historic Ranked
99398732285476868,2021-08-22 21:39:49.000,0,won,Large and in Charge,Unknown,Unknown,Historic Ranked
99398732285476869,2021-08-22 21:40:03.000,0,won,Large and in Charge,Unknown,Unknown,Historic Ranked
99398732285476870,2021-08-22 21:40:24.000,1,outplayed,Large and in Charge,Unknown,Unknown,Historic Ranked
99398732285476871,2021-08-22 21:40:42.000,0,won,Large and in Charge,Unknown,Unknown,Historic Ranked
99398732285476872,2021-08-22 21:59:33.000,0,won,Gruul Clans,Unknown,Unknown,Historic Ranked
99398732285476873,2021-08-22 21:59:47.000,1,outplayed,Gruul Clans,Unknown,Unknown,Historic Ranked
99399874646114304,2021-08-23 21:20:42.000,0,won,To Adventure!,Unknown,Unknown,Historic Ranked
99399874646114305,2021-08-23 21:20:54.000,0,won,To Adventure!,Unknown,Unknown,Historic Ranked
99399874646114306,2021-08-23 21:21:10.000,0,won,To Adventure!,Unknown,Unknown,Historic Ranked
99399874646114307,2021-08-23 21:21:25.000,1,No green mana.,To Adventure!,Unknown,Unknown,Historic Ranked
99399874646114308,2021-08-23 21:21:51.000,1,Mill deck.,To Adventure!,Unknown,Unknown,Historic Ranked
99399874646114309,2021-08-24 20:31:25.000,0,Sky Patrol,Sky Patrol,Unknown,Unknown,Historic Ranked
99399874646114310,2021-08-24 20:31:44.000,1,Creature ability,Sky Patrol,Unknown,Unknown,Historic Ranked
99399874646114311,2021-08-24 20:32:18.000,0,won,Dungeon Delving,Unknown,Unknown,Historic Ranked
99399874646114312,2021-08-24 23:04:44.000,1,not enough creatures,Control Center,Unknown,Unknown,Historic Ranked
99399874646114313,2021-08-24 23:04:58.000,0,won,Control Center,Unknown,Unknown,Historic Ranked
99399874646114314,2021-08-24 23:05:09.000,0,won,Control Center,Unknown,Unknown,Historic Ranked
99399874646114315,2021-08-24 23:05:17.000,0,won,Control Center,Unknown,Unknown,Historic Ranked
99399874646114316,2021-08-24 23:05:31.000,1,Control Center,Control Center,Unknown,Unknown,Historic Ranked
99399874646114317,2021-08-24 23:24:23.000,0,won,Savage Lands,Unknown,Unknown,Historic Ranked
99399874646114318,2021-08-24 23:24:33.000,0,won,Savage Lands,Unknown,Unknown,Historic Ranked
99399874646114319,2021-08-24 23:24:49.000,1,No green mana.,Savage Lands,Unknown,Unknown,Historic Ranked
99399874646114320,2021-08-24 23:45:12.000,1,Opponent had enchantment that did direct damage,Fireworks,Unknown,Unknown,Historic Ranked
99399874646114321,2021-08-24 23:45:20.000,0,won,Fireworks,Unknown,Unknown,Historic Ranked
99399874646114322,2021-08-24 23:45:29.000,0,won,Fireworks,Unknown,Unknown,Historic Ranked
99399874646114323,2021-08-24 23:53:39.000,0,won,Armed and Dangerous,Unknown,Unknown,Historic Ranked
99402939642150912,2021-08-25 14:11:34.000,0,won,Lifeline,Unknown,Unknown,Historic Ranked
99402939642150913,2021-08-25 14:11:40.000,0,won,Lifeline,Unknown,Unknown,Historic Ranked
99402939642150914,2021-08-25 14:11:51.000,1,Too much mana.,Lifeline,Unknown,Unknown,Historic Ranked
99402939642150915,2021-08-25 15:14:01.000,1,outplayed,Avalanche!,Unknown,Unknown,Historic Ranked
99402939642150916,2021-08-25 15:14:14.000,1,outplayed,Avalanche!,Unknown,Unknown,Historic Ranked
99402939642150917,2021-08-25 19:42:57.000,0,won,Angelic Army,Unknown,Unknown,Historic Ranked
99402939642150918,2021-08-25 19:43:05.000,0,won,Angelic Army,Unknown,Unknown,Historic Ranked
99402939642150919,2021-08-25 19:43:18.000,1,"outplayed, got bored",Angelic Army,Unknown,Unknown,Historic Ranked
99402939642150920,2021-08-25 20:09:44.000,1,outplayed,Bloody Swamps,Unknown,Unknown,Historic Ranked
99402939642150921,2021-08-25 20:10:00.000,1,too much mana,Bloody Swamps,Unknown,Unknown,Historic Ranked
99402939642150922,2021-08-25 20:41:29.000,0,won,Back for More,Unknown,Unknown,Historic Ranked
99402939642150923,2021-08-25 20:41:36.000,0,won,Back for More,Unknown,Unknown,Historic Ranked
99402939642150924,2021-08-25 20:41:45.000,0,won,Back for More,Unknown,Unknown,Historic Ranked
99404326597820416,2021-08-26 14:20:20.000,1,Opponent had life giving that boosted creatures. ,Azorius Senate,Unknown,Unknown,Historic Ranked
99404326597820417,2021-08-26 14:28:15.000,1,Life giving creature boosters. ,Dark DM,Unknown,Unknown,Historic Ranked
99404326597820418,2021-08-26 14:34:02.000,1,lost,Massive Menagerie,Unknown,Unknown,Historic Ranked
99404326597820419,2021-08-26 14:59:34.000,0,won,Destructive Firepower,Unknown,Unknown,Historic Ranked
99404326597820420,2021-08-26 15:05:35.000,1,Not enough creatures,Destructive Firepower,Unknown,Unknown,Historic Ranked
99404326597820421,2021-08-26 15:11:14.000,0,won,Cold-Blooded Killers,Unknown,Unknown,Historic Ranked
99404326597820422,2021-08-26 15:15:52.000,0,won,Cold-Blooded Killers,Unknown,Unknown,Historic Ranked
99404326597820423,2021-08-26 15:24:44.000,0,won,Cold-Blooded Killers,Unknown,Unknown,Historic Ranked
99404326597820424,2021-08-26 15:28:32.000,1,Not enough creatures,Cold-Blooded Killers,Unknown,Unknown,Historic Ranked
99404326597820425,2021-08-26 16:36:20.000,0,won,Dark Elves,Unknown,Unknown,Historic Ranked
99404326597820426,2021-08-26 16:43:18.000,1,boring,Dark Elves,Unknown,Unknown,Historic Ranked
99404326597820427,2021-08-26 18:56:04.000,1,Opponent destroyed all creatures with spells.,Growing Hunger,Unknown,Unknown,Historic Ranked
99404326597820428,2021-08-26 19:03:38.000,0,won,Line of Fire,Unknown,Unknown,Historic Ranked
99404326597820429,2021-08-26 19:06:23.000,0,Opponent gave up.,Line of Fire,Unknown,Unknown,Historic Ranked
99404326597820430,2021-08-26 19:13:03.000,1,Not enough creatures.,Line of Fire,Unknown,Unknown,Historic Ranked
99404326597820431,2021-08-26 19:19:27.000,0,won,Red Death,Unknown,Unknown,Historic Ranked
99405773750140928,2021-08-27 13:15:47.000,0,won,Large and in Charge,Unknown,Unknown,Historic Ranked
99405773750140929,2021-08-27 13:19:56.000,1,boring game,Large and in Charge,Unknown,Unknown,Historic Ranked
99405773750140930,2021-08-27 13:24:37.000,1,mill deck,Liliana Tree Hugging,Unknown,Unknown,Historic Ranked
99405773750140931,2021-08-27 13:34:06.000,1,Flyer,Liliana Tree Hugging,Unknown,Unknown,Historic Ranked
99405773750140932,2021-08-27 13:44:05.000,1,Outplayed.,Spellpower,Unknown,Unknown,Historic Ranked
99405773750140933,2021-08-27 15:22:10.000,0,won,Treasure Hunt,Unknown,Unknown,Historic Ranked
99405773750140934,2021-08-27 15:26:53.000,0,won,Treasure Hunt,Unknown,Unknown,Historic Ranked
99405773750140935,2021-08-27 15:34:30.000,0,won,Treasure Hunt,Unknown,Unknown,Historic Ranked
99405773750140936,2021-08-27 15:56:46.000,1,Outplayed,Treasure Hunt,Unknown,Unknown,Historic Ranked
99405773750140937,2021-08-27 18:45:22.000,1,Outplayed,Mutation Station,Unknown,Unknown,Historic Ranked
99405773750140938,2021-08-27 18:49:04.000,0,won,Keep the Peace,Unknown,Unknown,Historic Ranked
99405773750140939,2021-08-27 18:56:51.000,1,Not enough creatures or life givers,Keep the Peace,Unknown,Unknown,Historic Ranked
99405773750140940,2021-08-27 19:06:08.000,1,"Slow Start, no creatures.",College Deck,Unknown,Unknown,Historic Ranked
99405773750140941,2021-08-27 19:21:16.000,0,won,Massive Menagerie,Unknown,Unknown,Historic Ranked
99405773750140942,2021-08-27 19:28:43.000,0,won,Massive Menagerie,Unknown,Unknown,Historic Ranked
99405773750140943,2021-08-27 19:33:58.000,1,Outplayed.,Massive Menagerie,Unknown,Unknown,Historic Ranked
99405773750140945,2021-08-27 22:30:03.000,1,Boring game. Opponent played no spells or creatures for over ten rounds.,Spellpower,Unknown,Unknown,Historic Ranked
99405773750140946,2021-08-27 22:33:43.000,0,won,Armed and Dangerous,Unknown,Unknown,Historic Ranked
99405773750140947,2021-08-27 22:39:11.000,0,won,Armed and Dangerous,Unknown,Unknown,Historic Ranked
99405773750140948,2021-08-27 22:45:27.000,1,Opponent had life givers that boosted creatures. Created loop. ,Armed and Dangerous,Unknown,Unknown,Historic Ranked
99407229207183360,2021-08-28 11:36:21.000,0,won,Azorius Senate,Unknown,Unknown,Historic Ranked
99407229207183361,2021-08-28 20:42:52.000,0,won,Azorius Senate,Unknown,Unknown,Historic Ranked
99407229207183362,2021-08-28 20:55:21.000,1,Opponent forced discard of cards or life lose.,Azorius Senate,Unknown,Unknown,Historic Ranked
99407229207183363,2021-08-29 12:24:56.000,0,won,Avalanche!,Unknown,Unknown,Historic Ranked
99407229207183364,2021-08-29 12:41:46.000,0,won,Avalanche!,Unknown,Unknown,Historic Ranked
99407229207183365,2021-08-29 16:49:28.000,1,White life giver/creature booster deck.,Avalanche!,Unknown,Unknown,Historic Ranked
99407229207183366,2021-08-29 16:57:03.000,1,Overpowered with creatures.,Dark DM,Unknown,Unknown,Historic Ranked
99407229207183367,2021-08-29 17:06:24.000,0,won,Mutation Station,Unknown,Unknown,Historic Ranked
99407229207183368,2021-08-29 19:26:06.000,1,No mana,Red Death,Unknown,Unknown,Historic Ranked
99407229207183369,2021-08-29 19:36:18.000,1,Outplayed,Growing Hunger,Unknown,Unknown,Historic Ranked
99407229207183370,2021-08-29 19:44:45.000,1,Outplayed,Dungeon Delving,Unknown,Unknown,Historic Ranked
99407229207183371,2021-08-29 19:59:31.000,1,Overwhelmed,College Deck,Unknown,Unknown,Historic Ranked
99407229207183372,2021-08-29 20:15:58.000,1,Dickhead,Spellpower,Unknown,Unknown,Historic Ranked
99407229207183373,2021-08-29 20:34:40.000,1,outplayed,Keep the Peace,Unknown,Unknown,Historic Ranked
99407229207183374,2021-08-29 20:41:58.000,1,Shitty cards,Red Death,Unknown,Unknown,Historic Ranked
99407229207183375,2021-08-29 21:47:18.000,1,Stupid mistakes,Sky Patrol,Unknown,Unknown,Historic Ranked
99407229207183376,2021-08-29 21:54:22.000,1,Outplayed,Liliana Tree Hugging,Unknown,Unknown,Historic Ranked
99407229207183377,2021-08-30 20:55:00.000,0,won,Gruul Clans,Unknown,Unknown,Historic Ranked
99407229207183378,2021-08-30 21:01:41.000,1,White life givers/+1 +1,Gruul Clans,Unknown,Unknown,Historic Ranked
99407229207183379,2021-08-30 21:19:03.000,1,Outplayed,Growing Hunger,Unknown,Unknown,Historic Ranked
99407229207183380,2021-08-30 22:58:40.000,1,No Mana,Dark DM,Unknown,Unknown,Historic Ranked
99407229207183381,2021-08-30 23:05:59.000,1,Too much mana,Mutation Station,Unknown,Unknown,Historic Ranked
99407229207183382,2021-08-30 23:13:45.000,0,won,Dark Elves,Unknown,Unknown,Historic Ranked
99411530885365760,2021-08-31 12:41:05.000,1,No mana.,Dark DM,Unknown,Unknown,Historic Ranked
99411530885365761,2021-08-31 12:51:26.000,1,Outplayed,Control Center,Unknown,Unknown,Historic Ranked
99411530885365762,2021-08-31 12:59:24.000,0,won,Control Center,Unknown,Unknown,Historic Ranked
99411530885365763,2021-08-31 14:05:51.000,1,Not enough creatures.,Control Center,Unknown,Unknown,Historic Ranked
99411530885365764,2021-08-31 14:11:09.000,1,Deck too slow,Bloody Swamps,Unknown,Unknown,Historic Ranked
99411530885365765,2021-08-31 14:18:34.000,1,Opponent had better cards. ,Destructive Firepower,Unknown,Unknown,Historic Ranked
99411530885365766,2021-08-31 14:33:49.000,0,won,Dungeon Delving,Unknown,Unknown,Historic Ranked
99411530885365767,2021-08-31 14:38:23.000,0,won,Dungeon Delving,Unknown,Unknown,Historic Ranked
99411530885365768,2021-08-31 14:50:07.000,1,Outplayed,Dungeon Delving,Unknown,Unknown,Historic Ranked
99411530885365769,2021-08-31 16:15:56.000,0,won,To Adventure!,Unknown,Unknown,Historic Ranked
99411530885365770,2021-08-31 16:22:26.000,0,won,To Adventure!,Unknown,Unknown,Historic Ranked
99411530885365771,2021-08-31 16:35:17.000,0,won,To Adventure!,Unknown,Unknown,Historic Ranked
99411530885365772,2021-08-31 19:25:39.000,1,Not enough creatures,College Deck,Unknown,Unknown,Historic Ranked
99411530885365773,2021-08-31 19:33:28.000,0,won,Liliana Tree Hugging,Unknown,Unknown,Historic Ranked
99411530885365774,2021-08-31 19:39:30.000,1,Token creatures overwhelmed my creatures.,Liliana Tree Hugging,Unknown,Unknown,Historic Ranked
99413017648693248,2021-09-01 12:27:18.000,0,won,Lifeline,Unknown,Unknown,Historic Ranked
99413017648693249,2021-09-01 12:37:02.000,1,Outplayed.,Lifeline,Unknown,Unknown,Historic Ranked
99413017648693250,2021-09-01 12:42:44.000,1,"Not enough creatures, too much mana",Angelic Army,Unknown,Unknown,Historic Ranked
99413017648693251,2021-09-01 12:48:57.000,0,won,Line of Fire,Unknown,Unknown,Historic Ranked
99413017648693252,2021-09-01 12:56:03.000,0,won,Line of Fire,Unknown,Unknown,Historic Ranked
99413017648693253,2021-09-01 13:11:31.000,1,Not enough red mana.,Line of Fire,Unknown,Unknown,Historic Ranked
99413017648693254,2021-09-01 15:56:12.000,1,Slow start.,Spellpower,Unknown,Unknown,Historic Ranked
99413017648693255,2021-09-01 16:05:51.000,0,won,Fireworks,Unknown,Unknown,Historic Ranked
99413017648693256,2021-09-01 16:13:58.000,1,Not enough creatures.,Fireworks,Unknown,Unknown,Historic Ranked
99413017648693257,2021-09-01 16:19:28.000,0,won,Savage Lands,Unknown,Unknown,Historic Ranked
99413017648693258,2021-09-01 16:23:09.000,0,won,Savage Lands,Unknown,Unknown,Historic Ranked
99413017648693259,2021-09-01 16:31:14.000,0,won,Savage Lands,Unknown,Unknown,Historic Ranked
99413017648693260,2021-09-01 18:34:52.000,0,won,Back for More,Unknown,Unknown,Historic Ranked
99413017648693261,2021-09-01 18:39:53.000,0,won,Back for More,Unknown,Unknown,Historic Ranked
99413017648693262,2021-09-01 18:45:00.000,1,No black mana.,Back for More,Unknown,Unknown,Historic Ranked
99414448661331968,2021-09-02 12:25:40.000,1,Not enough mana,Red Death,Unknown,Unknown,Historic Ranked
99414448661331969,2021-09-02 15:28:40.000,1,No creatures,Destructive Firepower,Unknown,Unknown,Historic Ranked
99414448661331970,2021-09-02 15:34:49.000,1,No creatures,Bloody Swamps,Unknown,Unknown,Historic Ranked
